data_id,price,brand,category,product_name,units,quantity,unit_type,store_name,start_date,end_date,public_urls,translated_product,tinder_bio
10808201,25.0,Solero Exotic,Multipak,Ispinde,1,3,pk.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613742/2025-11-08/10808201.jpg,Popsicles,"Sip, slather, and smile—Popsicles are the ultimate refreshment! 🍦"
10808163,25.0,Magnum,Multipak,Almond ispinde,1,3,pk.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613742/2025-11-08/10808163.jpg,Almond Popsicle,"Swirl of sweet, creamy, and sparkly—just the right amount of frosty joy. 🍫"
10808165,25.0,Magnum,Multipak,Utopia Double Hazelnut,1,3,pk.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613743/2025-11-08/10808165.jpg,Utopia Double Hazelnut,"✨ A perfect blend of warmth and sweetness, Utopia Double Hazelnut is the ultimate comfort in every bite. 🍫"
10808192,25.0,Magnum,Multipak,Classic ispinde,1,3,pk.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613743/2025-11-08/10808192.jpg,Classic Popsicles,"Savoring the sweetest memories, one popsicle at a time 🍨"
10808195,25.0,Magnum,Multipak,Euphoria Ispinde ,1,3,pk.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613744/2025-11-08/10808195.jpg,Euphoria Ispine,✨Euphoria Ispine: The one that makes your heart skip a beat and your dreams come true. ✨
10808200,25.0,Magnum,Multipak,Utopia Double Hazelnut,1,3,pk.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613745/2025-11-08/10808200.jpg,Utopia Double Hazelnut,"✨ A flavor so perfect, it makes every day feel like a utopia. ✨"
10808164,25.0,Magnum,Multipak,Classic ispinde,1,3,pk.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613746/2025-11-08/10808164.jpg,Classic Popsicles,"Swirling sweetness, frozen time — just the right amount of chill. 🍦"
10808187,25.0,Magnum,Multipak,Almond ispinde,1,3,pk.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613746/2025-11-08/10808187.jpg,Almond Popsicle,"Sweet, creamy, and slightly sweet, I'm the almond popsicle that melts in your mouth—perfect for a quick, delicious snack. 🍫"
10806815,69.0,Faxe Kondi,Sodavand,Sportssodavand 24 pk.,24,0,ds.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613747/2025-11-08/10806815.jpg,Sports soda 24 pk.,"Sip, shout, and never forget: ""Sports soda 24 pk."" 🍸"
10806817,69.0,Pepsi Max,Sodavand,Cola 24 pk.,24,0,ds.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613747/2025-11-08/10806817.jpg,Cola 24 pk.,"Sip, savor, and never forget—Cola 24 pk. 🍹"
10806816,69.0,Lime,Sodavand,Cola 24 pk.,24,0,ds.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613749/2025-11-08/10806816.jpg,Cola 24 pk.,"Fizzing fun with a twist, 🚀"
10806825,10.0,Spir,Vegetabilske drikke,Havredrik,1,1,stk.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613750/2025-11-08/10806825.jpg,Oat drink,"✨ Flavors in every sip, perfect for any mood ☕️"
10806838,10.0,Spir,Vegetabilske drikke,Mandeldrik,1,1,stk.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613750/2025-11-08/10806838.jpg,Almond Drink,"✨ Smooth, creamy, and slightly sweet — the almond drink that keeps things light and fresh! ✨"
10806837,10.0,Spir,Vegetabilske drikke,Havrekakao,1,1,stk.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613751/2025-11-08/10806837.jpg,Oat cacao,"✨ A sweet, creamy treat that's both cozy and bold, perfect for any craving!"
10806839,10.0,Spir,Vegetabilske drikke,Risdrik,1,1,stk.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613752/2025-11-08/10806839.jpg,Rice drink,"Sip, savor, and soak in the flavor of life—just like a good rice drink. 🌾✨"
10806934,10.0,,Frugt,Mango,1,1,stk.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613753/2025-11-08/10806934.jpg,Mango,"Sweet, juicy, and always ready to burst—like a mango in the sun. 🍌"
10808487,20.0,,Sokker/Strømper,Strømper,1,2,pk.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613754/2025-11-08/10808487.jpg,Stockings,"✨ I'm the ultimate sock enthusiast, always ready to wrap the world in comfort! ✨"
10808406,16.0,Coca Cola,Sodavand,Cola,1,1,fl.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613755/2025-11-08/10808406.jpg,Cola,"Sip, savor, and spill—because life's too sweet to ignore! 🍹"
10808412,16.0,Coca Cola Zero,Sodavand,Cola,1,1,fl.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613755/2025-11-08/10808412.jpg,Cola,"Sip, savor, and never let the taste fade—because life's too short for empty bottles! 🍹"
10808413,16.0,Exotic,Sodavand,Sodavand,1,1,fl.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613756/2025-11-08/10808413.jpg,Soda water,"Fizzing fun, never boring—soda water keeps things lively! 🥤"
10808416,16.0,Raspberry,Sodavand,Hindbærsodavand,1,1,fl.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613756/2025-11-08/10808416.jpg,Raspberry soda,"Sour, sweet, and slightly rebellious—perfect for a rainy day with a twist. 🍓✨"
10807004,18.0,,Frugt,Appelsiner,1,1,ps.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613757/2025-11-08/10807004.jpg,Oranges,"Tangerine sparkler, always fresh and full of energy! 🍊"
10808417,129.0,,Lys/lyskæder,LED Juletræslys,1,10,pk.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613758/2025-11-08/10808417.jpg,LED Christmas tree light,"✨ Glows with holiday cheer, never stops shining! ✨"
10808529,10.0,Shine,Rengøringsmidler,Rengøringsmiddel,1,0,stk.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613758/2025-11-08/10808529.jpg,Cleaning agent,Hygiene hero with a sparkle in my eye 🌟
10808384,80.0,Julebryg,Øl,Øl 18 pk.,18,0,ds.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613759/2025-11-08/10808384.jpg,Beer 18 pc.,"Sip, shout, and share—beer is life. 🍻"
10808541,15.0,Savin,Vaskemiddel,Vaskemiddel-flydende,1,1,fl.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613760/2025-11-08/10808541.jpg,Laundry liquid,"Clean your clothes, but don't worry—my job's done. 💧"
10808542,5.0,Tropical Sport,Energi- Sports- & Vitamindrikke,Energidrik,1,0,ds.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613760/2025-11-08/10808542.jpg,Energy Drink,💥 Never miss a beat—because life's too short for flat energy.
10808544,5.0,Orange Sport,Energi- Sports- & Vitamindrikke,Energidrik,1,0,ds.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613761/2025-11-08/10808544.jpg,Energy Drink,"💥 Supercharged with energy, ready to conquer anything! 🚀"
10808422,50.0,,Jul,Julepynt,1,3,stk.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613761/2025-11-08/10808422.jpg,Christmas ornaments,✨ Sparkle and shine with holiday cheer! ✨
10808149,8.36,ØGO,Pasta,Fuldkornspenne,1,0,pk.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613762/2025-11-08/10808149.jpg,Whole-grain pens,"Pencil-powered adventures, one whole-grain at a time 📝✨"
10808150,11.78,ØGO,Saucer,Passata,1,0,fl.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613762/2025-11-08/10808150.jpg,Passata,"Passata: The sweet, tangy secret that turns salad into a feast 🍅"
10807490,25.0,Dun-let,Skyllemiddel,Skyllemiddel,1,1,stk.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613763/2025-11-08/10807490.jpg,Sliding agent,"✨ Sliding agent makes things move smoothly, even when they're sticky! 🌟"
10807250,5.0,Egelykke,Mellemmåltider,Drikkeyoghurt Skovbær,1,0,fl.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613764/2025-11-08/10807250.jpg,Drinking yoghurt Forestberries,"Sip, snack, and savour the perfect blend of creamy yoghurt and wild forest berries — nature's sweet twist on a morning treat. 🍓✨"
10807256,5.0,Egelykke,Mellemmåltider,Drikkeyoghurt Lemon & Lime,1,0,fl.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613764/2025-11-08/10807256.jpg,Drinkyogurt Lemon & Lime,"Sip, sip, and savor the zesty twist of life—drinkyogurt lemon & lime! 🍋"
10808531,15.0,Hello Sensitive,Vaskemiddel,Vaskemiddel-flydende,1,0,fl.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613765/2025-11-08/10808531.jpg,Laundry liquid,"Wash your clothes, but don't worry—my job is done! 🧼"
10807255,5.0,Egelykke,Mellemmåltider,Drikkeyoghurt Jordbær,1,0,fl.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613765/2025-11-08/10807255.jpg,Drinking yoghurt Strawberry,"Sip on sweetness, sprinkle joy—strawberry yogurt, ready to melt your day! 🍓✨"
10807343,15.0,Kohberg,Rugbrød i Skiver,Solsikkerugbrød,1,0,pk.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613766/2025-11-08/10807343.jpg,"Sunflower-seed oil and its fractions, whether or not refined, but not chemically modified","Golden-hued, earthy, and perfectly balanced—like a sunset in a jar: 🌅✨"
10807400,10.0,Ama,Fedtstoffer,Margarine-fast,1,0,pk.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613766/2025-11-08/10807400.jpg,Margarine solid,"Solid, creamy, and ready to conquer any kitchen challenge 🍞"
10807254,5.0,Egelykke,Mellemmåltider,Drikkeyoghurt Fersken & Mango,1,0,fl.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613767/2025-11-08/10807254.jpg,Drinking yogurt Peach & Mango,Savoring the sweetest blend of peach and mango in every sip — nature's tropical delight. 🍑🍒
10807637,15.0,Kohberg,Rugbrød i Skiver,Solsikkerugbrød,1,0,pk.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613767/2025-11-08/10807637.jpg,"Sunflower-seed oil and its fractions, whether or not refined, but not chemically modified","Golden-brown, earthy, and full of life—like a warm hug from the sun, this oil brings flavor and comfort to every bite. 🌞"
10807397,10.0,Ama,Fedtstoffer,Margarine-flydende,1,0,fl.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613768/2025-11-08/10807397.jpg,Margarine liquid,"Smooth, creamy, and ready to melt into your heart — just like a good friend. 🍫"
10808476,40.0,,"Potter, skjulere m.m.",Kurvesæt,1,2,pk.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613768/2025-11-08/10808476.jpg,Basket set,"✨ Collect everything, everything, everything! 🎉"
10808536,10.0,Hello Sensitive,Opvask,Opvaskemiddel,1,0,fl.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613769/2025-11-08/10808536.jpg,Dishwasher,"Wash the dishes, clean the mess, and leave the world sparkling — because I'm the ultimate cleaning hero! ✊"
10806898,14.0,Harvest Best,Grøntsager,Fine Ærter,1,0,ps.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613769/2025-11-08/10806898.jpg,Fine Peas,"✨ Crunchy, bold, and perfectly tossed—fine peas are the ultimate flavor punch. 🌟"
10807376,16.0,Premieur,Grønt,Kartofler,1,0,ps.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613770/2025-11-08/10807376.jpg,Potatoes,"I'm the humble potato, always ready to sprout and shine! 🌱"
10808484,12.0,Nobe,Saft,Drikkeklar saft Kiwi,1,0,fl.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613770/2025-11-08/10808484.jpg,Drinking Ready Juice Kiwi,"Sip, savor, and sparkle with the juice that makes every day brighter— 🍑✨"
10808506,12.0,Reload Citron Lime,Energi- Sports- & Vitamindrikke,Vitamindrik,1,0,fl.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613771/2025-11-08/10808506.jpg,Vitamin Drink,✨ Boost your energy with a vitamin-packed boost! 🌟
10808499,12.0,Zero Rasperry,Energi- Sports- & Vitamindrikke,Vitamindrik,1,0,fl.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613772/2025-11-08/10808499.jpg,Vitamin Drink,✨ Boost your energy with a vitamin boost! 🌟
10808500,12.0,Sport 001,Energi- Sports- & Vitamindrikke,Vitamindrik,1,0,fl.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613772/2025-11-08/10808500.jpg,Vitamin Drink,✨ Boost your energy with a dash of vitality! ✨
10808503,12.0,Defence Citrus og Hyldeblomst,Energi- Sports- & Vitamindrikke,Vitamindrik,1,0,fl.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613773/2025-11-08/10808503.jpg,Vitamin Drink,✨ Boost your energy with a vitamin boost! 🌟
10808495,12.0,Antioxidant Fersken,Energi- Sports- & Vitamindrikke,Vitamindrik,1,0,fl.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613774/2025-11-08/10808495.jpg,Vitamin Drink,✨ Energize your day with a vitamin boost! 🌟
10808490,12.0,Nobe,Saft,Drikkeklar saft Jordbær,1,0,fl.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613775/2025-11-08/10808490.jpg,Drinkable juice Strawberry,"Sip on sweetness, never let the juice go! 🍓"
10808501,12.0,Zero Pineapple,Energi- Sports- & Vitamindrikke,Vitamindrik,1,0,fl.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613775/2025-11-08/10808501.jpg,Vitamin Drink,✨ Boost your energy with a vitamin-packed drink that's as fun as it is fueling your day! ✨
10808491,12.0,Nobe,Saft,Drikkeklar saft Citron,1,0,fl.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613776/2025-11-08/10808491.jpg,Drinkable Juice Lemon,"Sip, savor, and shine—because every juice is a flavor adventure! 🍋"
10808493,12.0,Nobe,Saft,Drikkeklar saft Mango,1,0,fl.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613777/2025-11-08/10808493.jpg,Drinkable Juice Mango,"Tropical vibes, fresh flavor, and a sprinkle of sunshine — perfect for any day! 🍌✨"
10806886,15.0,Bagernes Bedste,Rugbrød i Skiver,Rugbrødsskiver,1,0,pk.,Netto,2025-11-08,2025-11-14,https://res.cloudinary.com/dfqzmnlga/image/upload/v1762613777/2025-11-08/10806886.jpg,Rye bread slices,"Crunchy, golden, and ready to conquer your day — rye bread slices, fresh from the oven. 🍞"
